review_id,username,rating,date_variant,rasa,kualitas,kadaluarsa,likes,image_count,video_count,comment
13716720091,melisa280591,5,2023-12-30 09:23,,,,Membantu?,0,0,
11672451278,abah.muda,5,2023-06-06 19:01,,,,Membantu?,0,0,
72850834624,malikmuz_,5,2025-09-12 09:49,,,,Membantu?,0,0,
